gene	logFC_DE_Calu3ser2_S1.12h_mock.12h	logCPM	PValue	FDR
MTIF3	0.255374215022664	4.25653526760853	0.379705179654591	1
RUFY1	0.130430143604826	5.43727331503061	0.37972401924013	1
CSNK1E	0.11723020251572	5.83683124206925	0.379892519893279	1
POLL	0.140691281431044	3.86314289616856	0.380018785128901	1
IWS1	0.119532735329339	5.97530202719305	0.380142037038154	1
C2orf81	-0.168049335279996	3.26344951661351	0.380148648089463	1
ASNA1	-0.147220349146161	6.23511458875628	0.380158206939721	1
L1CAM	0.155275632687939	5.60568544345601	0.380415383835776	1
PHF23	0.132446516654452	5.61155867612541	0.380536697545553	1
H2AFV	-0.174395576816241	7.9707836894123	0.380619536592474	1
TRMT6	0.129481971052051	4.70146831689416	0.380682722366829	1
IFT46	0.13931217421472	4.42868636347707	0.380906195789038	1
CMC2	-0.246115240131894	5.80651739235952	0.381086853016235	1
GAPDH	0.13047127581837	11.8444647782358	0.381160492657933	1
FEN1	-0.173655896629215	7.41360046323136	0.38117065475182	1
CDCA2	0.12827831841948	5.11183492086975	0.381249020092589	1
TMEM45B	0.140269825740431	4.27600559118971	0.381298375143463	1
SRSF2	-0.152382423282988	8.3724993323231	0.3814232987695	1
FOXC1	0.156067879559341	3.57570502615852	0.381656165813746	1
CMTR2	0.13092565808292	5.54308356912903	0.381678872410274	1
TMED1	-0.129517817138839	4.98757505277665	0.381952149256501	1
RFX7	0.13343390972536	5.46263906273869	0.38198849115708	1
RTCA	-0.123373146148285	4.85993968783389	0.382100250286979	1
ATP6V0E2	-0.121857267404645	4.8464490961124	0.38210784394077	1
FOXM1	-0.133874936964392	5.76727450155167	0.382151402880703	1
DSN1	-0.130807849278811	5.22402634119325	0.38219314300435	1
TMEM245	-0.121892345445888	6.01311196252533	0.382263894284285	1
FAM213B	-0.157742648442146	5.94046464902509	0.382303762360407	1
WASH5P	0.243627770271466	3.07606242694133	0.382324122225403	1
BIRC5	-0.162599427706557	6.50404784655569	0.382374325756729	1
TBC1D3	0.166292991141914	6.35177806416494	0.382486833287463	1
GOLGA5	0.13638425346669	5.44447074730911	0.382972399958323	1
MIR4700	-0.418084348180009	-0.0667748151251871	0.383039067350118	1
HIPK3	0.12051967788889	6.05624203704883	0.383106495610591	1
OSBPL2	0.123355478155057	6.29800167513192	0.383450560518625	1
CCDC22	-0.116839487760189	4.93680504260379	0.383671897886145	1
TAF1A	-0.177379704543201	3.12576808691569	0.383733457431163	1
CPOX	-0.171037827705277	4.91629578276726	0.383737712406039	1
PRKAR1B	-0.117352430236153	4.96947174848848	0.383760419874137	1
ZFYVE27	-0.157933905577289	4.42286289960858	0.383964216045292	1
PLPP1	0.127631454832607	5.11399717342145	0.384085549150517	1
DDX52	0.122360029678702	6.6023726766547	0.384590723690268	1
LDHA	0.129943123890082	11.1802610601312	0.384778080263644	1
DSEL	-0.158484484730479	5.93079819754465	0.384913048922591	1
STOM	-0.13328464319942	4.44990004296426	0.385171674984653	1
PMPCA	-0.133904063428704	5.30608674206232	0.385194250209708	1
SUGP2	-0.137489013048356	5.36541638382582	0.385329340658301	1
S100A16	-0.138554185131269	9.49722028697338	0.38547682705798	1
RNF14	0.146100714630431	5.42045134814213	0.385533098290557	1
NET1	0.127252015444554	7.2600196808302	0.385611321041202	1
IREB2	0.125429109151437	6.50894719046101	0.385801141701444	1
CUL4A	0.118692213021731	5.09359678373794	0.385920395351651	1
GPI	0.163636721664974	8.43417216287202	0.386067768816951	1
FBXL15	-0.215084098823648	3.50681059506821	0.386119401796676	1
CBX5	-0.136057825115975	6.61577137433725	0.386170849935991	1
ZFAT	0.158684641210673	4.14813205337877	0.386383318170173	1
RPS15	0.157410182396641	8.60799394535167	0.386397607872213	1
STAP2	0.155061251284833	4.96470252342623	0.386450040718111	1
FOXL1	0.14134370072652	4.30564028564018	0.386541521394014	1
ENOX2	0.122880028588234	4.27625738140895	0.386595230395538	1
POMP	-0.188627854689736	7.00419837722804	0.38688667089458	1
OTUD7B	0.159225841905416	4.4380571121442	0.386899063327481	1
SNRPD1	-0.210800465030468	7.26865299347294	0.386952274566171	1
RCN2	-0.161782808748677	7.21582120873897	0.387143059307762	1
PDPK1	0.153642868969049	5.79731388764331	0.387235230458209	1
NPIPB11	0.229741985172201	3.69090377238426	0.387340042646031	1
WDR46	-0.138314903589201	7.213739154699	0.387363099089746	1
PAK1	0.119258074322061	6.1739851741625	0.387415124987941	1
CAMSAP2	0.133222723808609	5.35297895814261	0.38768033983252	1
TIMM13	-0.168084135733081	6.32844177571705	0.387784087869427	1
CTBP2	0.121382096493148	6.18122548742996	0.387819145842185	1
TIA1	0.128043913785672	5.93978282111812	0.387902275244232	1
DDX51	0.131049650551023	4.75823631923004	0.387979691654488	1
BRAT1	-0.116099176047933	6.35449890209476	0.387988791149435	1
DEGS1	-0.13245258245803	6.31265203048475	0.388023886114421	1
ATG101	-0.134030169302548	5.88102782069172	0.388069214174786	1
FLJ32255	-0.121481436667248	4.68723620248339	0.38811982092682	1
AKIRIN2	0.147428899485011	4.68400774510539	0.388549160417367	1
FBXO17	-0.119355515369131	5.09150290734187	0.388796156886028	1
RPL15	0.158985087172261	10.632776308155	0.388903191663186	1
MKRN1	0.127145158834187	6.5579176414917	0.389167162121701	1
DNASE1L1	0.130731511524548	6.08362260642536	0.389172970489622	1
SORT1	-0.135593098101238	6.40034331982723	0.389177715469087	1
RPS16	0.228276490288326	10.459040196755	0.389454528895523	1
CAMK2N1	-0.166318394952812	5.74934648112567	0.389490350726322	1
TUFT1	0.130134746238473	6.12990682249718	0.389510292161975	1
KIAA1279	-0.118909251012792	5.89080189800327	0.389607254697982	1
CTCF	0.157132745264286	5.78936116640142	0.389816738395815	1
MSRB2	-0.130896753099796	3.86813800326779	0.390009933878232	1
SND1	-0.160064942469163	7.80105694204253	0.390010554822599	1
ABCC10	0.206741921529583	4.79455234408999	0.390051870792749	1
ABHD17B	0.131599694584112	3.89434257506472	0.390282775644569	1
UFM1	-0.128677187768747	5.93848128889647	0.39031978985798	1
CAPZB	-0.12534877447548	7.30709252144603	0.390679643168223	1
PPP4C	-0.161166775882578	7.70849381741924	0.390726079430345	1
CLDN4	0.127794004168714	8.43457256122254	0.390803192856747	1
IER3IP1	-0.181663092898004	6.4022674105945	0.390848768387279	1
COL7A1	0.196338256894941	6.39254996921557	0.39099598119627	1
EIF4E	-0.121023494416878	6.56568765512589	0.391157043680255	1
SLC25A3	0.140953117035477	9.04389183162703	0.391250644898161	1
PARD3	0.115181403995932	6.29865736586311	0.391612778301565	1
GPSM2	-0.124637763496426	5.14308275440307	0.391694657358243	1
FXYD3	0.193108842414115	5.6555045002782	0.391723992255821	1
LOC100652758	0.248765399632049	2.59826877232454	0.391732798769984	1
HMGXB3	0.140626776853237	5.97428372156009	0.391806620543363	1
TNNT1	-0.176857427852509	7.03886920130058	0.391808177075358	1
SMARCE1	0.129843824221716	8.69388759577871	0.391942341347204	1
DHX35	0.127559990890182	4.70281438009184	0.391966719602444	1
AP1AR	-0.122027098696568	5.27683829892853	0.392018416471344	1
PLSCR3	0.122623801651951	4.91747807920023	0.392026383826399	1
GADD45GIP1	-0.240207856936204	6.17012676190811	0.39211371093976	1
MED20	0.1210084573065	5.04513652095889	0.392178975759442	1
ZC3H7A	0.128772035444482	5.78282388592825	0.392258265237995	1
PIGU	-0.136829799838305	5.68790005449702	0.392346054725908	1
ZBTB22	0.125489273866391	4.73194047202423	0.392468780437144	1
ARFGAP3	0.154718040730558	5.45560283921706	0.392571864168283	1
SNX22	-0.211133718916216	9.64005691892238	0.392593154002722	1
PLAGL2	0.16841716826035	4.99123492537089	0.392931415332234	1
HIST2H2AA4	0.220914145948803	4.45094383320279	0.393077749110529	1
HIST2H2AA3	0.22091414188192	4.45094383320279	0.393090468200945	1
RUSC2	0.211531910484021	4.26949536759264	0.393291551913653	1
INSIG1	0.133403358895894	7.57888660872165	0.393330436799618	1
PPRC1	0.154660588806633	5.16138506712124	0.393383681833259	1
GART	-0.121704058224138	6.70082677580329	0.393392045834493	1
TOLLIP	0.113983165698753	6.11128991706171	0.393631150556894	1
RSRC1	0.114120091645203	5.16296334169872	0.393649038789563	1
VDAC1	0.125404028988598	9.08717534541267	0.393797828874479	1
RPL10	0.150613280386333	10.3188545931216	0.39386072343554	1
ADGRF1	0.135497416143351	6.72318583263326	0.394054131955344	1
MRPS2	0.124122393265993	5.36043115169697	0.394118219829089	1
HOXB9	-0.129432134382161	4.53416310799598	0.394160711519172	1
RBM42	-0.155740293934626	7.63453468079437	0.394320365532863	1
KIF18B	-0.155617947814972	5.2979376280188	0.394336857934821	1
TSPAN12	0.12777556720063	3.85537825783497	0.394349181626853	1
RCC1	-0.140889111669718	6.99625138374457	0.39443035222423	1
DAB2IP	0.177210150359013	6.07802103568905	0.394592308084501	1
NRF1	-0.141178445105416	3.88317412900992	0.394662157901643	1
PDRG1	-0.123924035287368	6.10030300700386	0.394804960865479	1
CMIP	0.138276833666996	5.37610122904168	0.394898616833898	1
DNAJC30	0.158688155711694	3.37181384757308	0.394962763725035	1
ERI1	-0.121376492905443	5.31257150331602	0.394985552704407	1
RRP36	-0.119070094484041	6.52740995751684	0.395087431150561	1
PCYOX1L	-0.128360861679322	4.94272546549107	0.395181694092174	1
CRY1	-0.113379671553645	4.82623466316685	0.395342069211583	1
WASL	0.120256065535884	5.09983990370857	0.395436714332095	1
FPGS	-0.117792290903626	5.75615327406013	0.395506413887157	1
SARAF	0.1285672039955	7.90911863481962	0.395739568004385	1
NEU1	0.125016244844425	7.48467379753424	0.395795334882477	1
SHROOM3	0.142233455866417	6.19524749063196	0.395860618716719	1
TWSG1	-0.12669931250387	5.10065601647567	0.396011082560141	1
NDUFA8	-0.177270174132586	5.4450485419641	0.396287961258658	1
ORC6	-0.125411229285152	4.62898054671308	0.396447937349112	1
GPR39	0.127252229998419	6.29651414825412	0.396472369932593	1
EEF2	0.206940875444865	10.1675968052153	0.396717540501877	1
RUFY2	-0.132893991924186	5.78660733377176	0.39674515870931	1
SIN3A	0.153988362825597	6.26413556355682	0.396761549492064	1
TPPP3	0.188908300740478	2.91621732102604	0.397039272172856	1
UBE2K	-0.118094840028698	6.60094246485299	0.397224169275578	1
FAM104B	-0.15288799952304	3.31500831388204	0.397395097958785	1
C15orf41	-0.150778778198451	3.73598081362688	0.397415170594135	1
SRF	0.12483579745371	6.1258685656928	0.397420878346613	1
SVBP	0.22770215608296	3.67430680923904	0.397493858870916	1
SLC35A3	-0.11151479711961	5.01326682242373	0.397514740626978	1
LPIN3	0.126364455581266	4.26853154285882	0.397842319149343	1
TSG101	0.132047685998318	6.65000231779881	0.39788742890679	1
AP4M1	0.146403251925043	3.73960155834997	0.397918727362832	1
ITGB6	0.133882551598841	8.70547481988943	0.39800513297481	1
ARL2	-0.135694021652523	6.48811967414075	0.398064487144107	1
ANG	0.255940626471528	2.78320642237308	0.398247613353822	1
ASRGL1	-0.120287883727175	4.5836105057032	0.398288361158528	1
COMMD3-BMI1	0.118540817981065	5.85237651923005	0.398312060749501	1
MCFD2	-0.139987607155193	7.03881028586189	0.398421934649166	1
OGFOD1	-0.118212899931169	5.4984497877561	0.398443928661595	1
CGB1	0.181788522761047	3.58232542694939	0.398580805137926	1
EXOSC6	-0.172799161273704	4.15498373664215	0.398595653859877	1
CEP95	0.141004948762538	3.91109446330509	0.398597020505541	1
AAED1	-0.181430741694325	3.66021504269634	0.398635816906062	1
WAC	0.135541743167336	7.17469256676931	0.39886371751235	1
ALYREF	-0.17401509822693	6.81244028863651	0.398902164396044	1
CRNDE	-0.307010389519352	3.62860254066367	0.399087782574302	1
STAT3	0.130708122618705	6.79668558592089	0.399263722740879	1
NAT14	-0.200652890264555	5.75183331671306	0.399338871470566	1
NAA30	-0.129496579696116	5.11622811051557	0.39938910157214	1
UBXN8	0.150428192765732	3.54701070635205	0.399391866455384	1
STX18	0.121329634233556	4.51523944966605	0.39944340828498	1
MTRF1L	-0.11733221805414	4.9834526239807	0.399794333635011	1
MEDAG	-0.218550968226495	2.76665953663589	0.399890777616355	1
FGFR2	0.13663577332204	5.22948669168153	0.399925270114529	1
HUS1	0.111112104422503	4.72127474119403	0.399986576168314	1
PPIE	-0.116791022793815	5.32852033195032	0.400292766333049	1
ESRRA	-0.148719392305641	6.8127249110209	0.400546932433545	1
THAP10	-0.161516912239306	3.53920018487726	0.40059144337551	1
MIR6821	1.02767411109744	-1.67181405315966	0.400610554766369	1
CENPU	-0.133101460005786	6.244638598734	0.400625313837427	1
TBC1D3G	0.16872922662638	7.0724427167239	0.400669749927769	1
FBXO7	0.117349812153251	6.33040091246614	0.400714410342334	1
E2F5	0.128102608957471	4.13575067612231	0.400722629268886	1
LRP10	0.16095066896939	7.2978434371483	0.400769308174374	1
MRRF	0.118090499460817	5.14132076116716	0.40079706103218	1
ALS2CL	0.160956047751156	5.65297209157311	0.400798364529885	1
MID1	0.142777954352757	5.71376752704349	0.400892155098256	1
NPIPB3	0.182099571563601	4.83181591361313	0.400919732553174	1
UROD	-0.128981398899215	5.58298410445923	0.401123692551612	1
CALR	-0.131230532098526	9.4786744164342	0.401144191752761	1
DNAJC25-GNG10	-0.194613176843883	5.86120053288028	0.401206237845936	1
CAPS	-0.177303151964866	7.04103360484792	0.401334410490552	1
RNF8	-0.118220028019227	4.49021020272574	0.401583678778226	1
EHBP1L1	-0.144378649996951	7.01395597005566	0.401805013414713	1
EMC4	-0.129184996241186	6.27890050356843	0.402077704706538	1
SON	0.12951167016231	7.11125871221846	0.40235592072671	1
CEP131	-0.151103523477051	4.46781690283617	0.402444456296901	1
SP2	0.148499309004602	3.7205007811008	0.402598457742571	1
DEPDC1	-0.116725241988811	5.65078809466931	0.402604921126986	1
MOB4	-0.164557440850397	6.23497957280577	0.402607183928677	1
NOLC1	-0.127501172581956	6.99435106075717	0.402633513386783	1
FAM102A	0.150598138768376	5.48546122509774	0.402657290569303	1
MPZL3	0.138873356114186	4.15120024456627	0.402664037736233	1
RCAN3	0.155178305527895	4.01574400676512	0.402837138046737	1
PITPNA	-0.122623329345785	5.28010951804873	0.402887174624614	1
CLASP1	0.212946138023363	6.19908604231455	0.40290487074675	1
MIR4793	-0.777118795653143	-1.39218300178948	0.40294116789995	1
G3BP2	-0.127253653729535	7.24216833480879	0.403304389282889	1
DGAT1	-0.109894787767326	6.23973471871976	0.403384003004391	1
MFSD11	-0.154479100741732	5.89896527752042	0.403514454721972	1
BCL2L13	0.113467772125904	5.96909191177887	0.403604722981479	1
C17orf80	0.120483261887763	4.72624217154716	0.403608200667924	1
GMDS	-0.129405698407645	5.52787993103201	0.403801130726306	1
CD151	-0.129514421344159	9.75928802447872	0.403888039994257	1
AKR1C1	0.131245672051571	5.14333809362832	0.403948534048501	1
ASPH	-0.140279174080201	8.41294066191205	0.40405984261112	1
RIOK2	0.126910143808795	5.10540843713672	0.404108118160485	1
UGGT1	-0.125576287134802	6.41680981473262	0.404243095419759	1
RNASEH2C	-0.181486046181264	6.24550264709025	0.404270417377814	1
RAB28	-0.165534866359356	3.73311265991985	0.404365406336559	1
R3HDM4	0.113496985591451	5.8703918591319	0.404389185880489	1
MIR3198-2	-0.447638693642925	-0.143389308454174	0.404400148680369	1
PPIB	-0.188306998864599	9.9818811577537	0.404408982020478	1
CCNL2	0.136205622899009	7.02963907004426	0.404684116320711	1
TBC1D3F	0.168106875518566	7.08457479991938	0.404702702748703	1
STAG3L1	0.169129233561583	4.28711154887661	0.404730639497651	1
LMTK2	0.16787603020597	5.01696321923668	0.404733451787313	1
PAQR8	0.11315447301301	5.0263638905655	0.404760367947301	1
CSTB	0.15684134877853	7.94704743195983	0.404777237849177	1
IGFBP3	-0.127897564580585	9.19783614808269	0.40487421752963	1
MIR1304	0.731408965839984	-1.19239638721677	0.404973415306312	1
SDHAF3	-0.144744027699986	3.52853542680709	0.405039411280898	1
KLHDC10	0.145270197783824	5.33537760492551	0.405142179504155	1
EPS8L3	0.148467189896513	3.83573503800072	0.405200365242247	1
TBRG4	-0.118940950890892	7.23254578820078	0.405462102108228	1
MAN2B1	0.154196409151949	5.58931856041256	0.405510708134598	1
FZD2	-0.109552732179528	5.43139226054808	0.405585820697565	1
SPP1	-0.149467159336646	10.1523578783011	0.405603210430987	1
NDUFA4	-0.157585010087509	7.98722316396697	0.405620800484064	1
PPP2CB	-0.149629959003338	7.25955475470498	0.405635324962197	1
CLCC1	-0.135413705469173	5.05682884931833	0.405688444956937	1
TBC1D3H	0.164353548975717	7.0802765782803	0.405899707257392	1
CFB	0.144834956067274	7.30073578296682	0.406059650128766	1
ACAD8	0.134692833552632	4.73455018948958	0.406117858066322	1
RASEF	0.121951712286042	5.99288747221445	0.406366091902224	1
SYS1	0.112105052914438	5.78717870376246	0.406493360421136	1
TAB3	0.136078230839907	5.422118492775	0.406496426956891	1
SMCO4	-0.151362043241075	3.56440725197462	0.406597648526127	1
KANSL1L	0.130505595413804	4.5262182227962	0.40660503893598	1
POLE2	-0.179235274620602	3.30828518963498	0.406924487128945	1
CDK11B	-0.114263928148564	6.12063902234473	0.407048560822457	1
DIRC2	-0.114124531173955	4.27529895389222	0.407213929903981	1
TSC22D4	-0.126359882045746	4.12348892757174	0.407359854284103	1
PGM2	-0.124240365671497	5.08287976506161	0.407365348299257	1
WARS2	0.184738100902524	3.65996945482945	0.407573024442232	1
ZBTB48	0.147702461923335	3.50354338813855	0.407823252019709	1
COLGALT1	-0.155902194624584	6.4618362392152	0.40797488175152	1
BCAR1	0.149272749257124	6.36059856774891	0.408099886623196	1
TIGD1	0.145606393678491	3.41425479525723	0.408367510402642	1
PKN1	-0.121473090426614	6.73092342497472	0.408442342944789	1
TKFC	-0.112522909845443	5.25559380778025	0.408448085354587	1
SLC35F6	-0.121469215934461	4.47678557829967	0.408511280201897	1
FAM166A	-0.184491781895468	5.74619272261624	0.408537498539753	1
FAM73B	-0.198719888927081	4.28650693944937	0.408543615642067	1
MSANTD4	0.116100741989377	4.95038877125657	0.40888411948713	1
FBXO38	0.121329515284231	5.4415279706173	0.409095238710977	1
STK38L	0.117315599464968	5.05170075414839	0.409257407349651	1
SORD	-0.11913879240176	6.10368681325409	0.409454175748368	1
FBRS	0.179978041453261	5.52907137325079	0.409515799104018	1
TMEM129	-0.149343871605209	5.4582190700163	0.409545424443352	1
DNAAF3	-0.137254480899544	3.59070474636665	0.409589382125349	1
MFSD14C	-0.202384555022376	2.15661284591309	0.40976922290646	1
SOCS4	-0.130419088475437	5.04301389631392	0.409769768496073	1
CST6	-0.237861640148226	7.78796182671233	0.409989425558498	1
AVL9	0.122048664189676	6.4274038281985	0.410199464512549	1
FBXW9	-0.160031598179429	3.1597334163486	0.410248260370336	1
AMMECR1L	0.138752561824816	5.08599125168155	0.410336272476445	1
EFNB1	-0.120323820557154	6.20026820538862	0.410394569896864	1
SGK2	-0.108837939091223	5.02965950683951	0.410680503676448	1
ITCH	0.120647574698941	6.57455355634262	0.410743813897897	1
ZNF688	-0.187052581118686	3.67750334215421	0.410792356251505	1
PTGER4	0.121109273119165	4.57222274706238	0.410930295598688	1
ELMSAN1	0.127622522679154	4.89988899623966	0.411291952156362	1
DHX8	0.168146907146397	5.70675305706653	0.411449887163362	1
SPOP	0.120745920206646	6.01518736978525	0.411490549839719	1
MIR6850	-0.408063568868706	-0.513586376130969	0.411795232673427	1
CEP63	0.117739958669471	5.13384702199852	0.411840638094732	1
AMIGO2	0.125642470297868	7.93138643549261	0.412199164185702	1
SFT2D3	-0.128821064366732	4.47216401630085	0.412409006991698	1
PIK3CA	0.164349077969214	5.12556484053484	0.41262966317267	1
TET3	0.125317473392674	5.01341481406975	0.412752980354928	1
C6orf226	-0.195686249218783	2.97128069345232	0.412996095103855	1
PSMG1	-0.134975870538636	5.40259316813209	0.413265636918413	1
CALM2	-0.145560880335238	10.1867653623066	0.413342024296979	1
XPR1	-0.128347195867487	5.66164603149841	0.413351354471229	1
CLASRP	0.149930930592018	5.43734477850223	0.413479075017098	1
KRI1	0.118224969697618	5.00316674442851	0.413592457559554	1
SLC39A1	-0.133077713066635	7.5074037332814	0.414059772089057	1
HAUS5	-0.140839386314914	4.77249951280962	0.414263785248418	1
LAMB3	0.157635926340257	8.89414131405191	0.414295576868292	1
PABPC1	0.15028015470866	9.00599600488419	0.41441011012339	1
SAMD11	-0.178758740292733	4.45081832394829	0.414511099156909	1
PRPF4	0.148559752645133	4.95461385091975	0.414582596573946	1
FAHD2B	0.125648270281783	3.83922505135663	0.414722648369777	1
ANKRD10	0.140666167020803	5.96672603387397	0.414763766654917	1
LRRC58	-0.124655975571468	4.80497330516295	0.415026666843621	1
CXCL16	0.116618353016519	5.01176537297133	0.415123735046282	1
CARD11	0.18016227593647	6.72133786140072	0.41531638253214	1
SLC40A1	0.123506066447742	4.95613083663921	0.415316831281602	1
PARP1	-0.125361799690808	7.24606942072072	0.415332137843439	1
PHF20	0.121070153309872	5.46026746313301	0.415377187910682	1
DENND6A	-0.120013318306782	4.45598559619022	0.415430439609596	1
NF1	0.16920251973251	5.69096541919384	0.415600363317457	1
SRFBP1	0.119682311037319	4.73112251377984	0.415728612919519	1
CACUL1	-0.116707795454826	5.44229244403124	0.415844653730348	1
SSSCA1	-0.203094355935433	5.79084436477893	0.415878144652651	1
TINAGL1	-0.131308214425956	8.91575604265254	0.415974913592452	1
AREL1	0.150369889698832	5.83730177596463	0.4161836937678	1
CTDSPL2	-0.135768356005521	4.73138877832811	0.416447851602799	1
RNF44	0.168439537950301	5.07884385842502	0.416500346357024	1
NOSIP	-0.208852538136749	6.50906697078566	0.416523531261934	1
TOP3B	0.117607058873468	4.33306257415428	0.416910355433493	1
EPCAM	-0.168526956126062	9.18413690070881	0.417020638872173	1
GGA3	0.144057858178597	5.2837293910465	0.417040782675986	1
PPIL4	-0.113578887127962	4.94149881353531	0.417088308276207	1
ZNF689	0.162568238905846	3.75133181412273	0.417203412266065	1
GBP3	0.129762989883369	6.25191662008716	0.417418597953918	1
CECR5	-0.108590269927613	5.86562368941123	0.417495407036956	1
WASH7P	0.122810440122703	5.82963463598725	0.417993591963729	1
SBNO2	0.162989875787846	5.68457622771495	0.418306389749404	1
SLC35E2B	0.130146429039622	5.61090683632114	0.418520266613543	1
RANBP1	-0.159823669256998	7.62212864322466	0.418715185013705	1
CTC-338M12.4	0.20344791768817	2.07609825366366	0.418853844699067	1
MALT1	0.124425713030627	5.03293545241722	0.419172564154784	1
HIRIP3	-0.122170805039566	5.14686403706965	0.419458049483019	1
PSMC3	-0.120358605445272	8.03702400585313	0.419470164315441	1
ST20	-0.273136637257227	4.17097004070932	0.41951601822242	1
RERG	-0.160796632340795	3.0815899522201	0.419853275377132	1
ELAVL1	-0.122935651186365	6.1323442356061	0.420038453472356	1
ZNF581	0.210664653784378	5.130314325704	0.420131186572256	1
PAICS	-0.116368055754201	7.67778417136718	0.420144576362441	1
NXT1	0.200514519385064	3.39186127405269	0.420355755819882	1
CNIH4	-0.207166392581358	6.52908989534474	0.42053170067564	1
POR	0.123603325991636	5.65644074777738	0.420562347709638	1
USMG5	-0.283474777456462	6.77489118155494	0.420698421718214	1
HIST3H2A	-0.241321269242695	1.46119210708974	0.420748926300244	1
ANKFY1	0.131602228203221	5.49011788186721	0.420756629651033	1
OSMR	0.12742613096943	6.44476551748224	0.420805713417203	1
HNRNPL	-0.124778412348543	7.94985685319953	0.420827438145528	1
LRTOMT	-0.174433436354117	4.96172380481309	0.420954934592591	1
SLC26A2	0.122777041995638	6.2533863303838	0.421122399404179	1
HERPUD2	0.125049761431806	5.10360109823747	0.421189448961627	1
LIPG	0.117205345001246	5.53614462638251	0.421716373430664	1
TULP3	0.143797040608915	4.75442910362323	0.421808877332468	1
SETD6	-0.115397536870106	4.93139370054035	0.421816463969179	1
POLR3C	0.128242248424558	4.33074419532523	0.421942317191843	1
NAGLU	0.110862753803934	5.30379686739824	0.422181459522961	1
PTS	-0.179195894939909	5.26108946816557	0.422296539313763	1
PBX2	0.164830396203705	7.20447673476549	0.422312973127165	1
EIF5	-0.119155117484912	8.42602972144396	0.422392398208317	1
OXR1	0.115295510986461	4.92769328434768	0.422467452610194	1
MSH6	-0.12175347088151	6.38108416207848	0.422677529190773	1
DSE	-0.1328128006122	4.19706770952039	0.422728482389894	1
ST6GALNAC6	0.12391868234858	4.23839071081171	0.422797188295065	1
DNASE2	-0.114607781675486	4.58416704979486	0.422901582633757	1
UGCG	0.127661093394633	7.08760808541829	0.422940609974381	1
PPP1R12C	-0.127021830271355	6.53028218716601	0.422944803507238	1
RPP21	-0.155559728468657	5.26168650210256	0.423107567924552	1
PFDN2	-0.175525958995431	6.66259064508603	0.423313188044361	1
FIBP	0.12120037408529	6.13276119939394	0.423398801539389	1
FAM107B	0.115018966952133	6.20074494477779	0.423528388115314	1
METTL1	0.136447729019504	4.39510289987627	0.423804953341356	1
MOV10	-0.133127520036894	5.3645978811123	0.423817579005925	1
RANBP9	0.124291148113298	4.32466888463119	0.423904985185208	1
SCAF1	-0.14298084706211	6.56785317309332	0.423967418520709	1
ZNF211	0.141830597778914	3.65399243692702	0.424078973230676	1
MRPS15	-0.127010777302321	6.45571470807838	0.424082389578003	1
RP9P	0.191209354148894	4.33825367167242	0.424116581866645	1
GRB14	0.126456306003411	4.16140989584044	0.424134633713623	1
BTBD10	0.111474325082299	5.88705950622914	0.424159296572884	1
E2F3	0.113125188028927	6.72290996931746	0.424182575010267	1
NOL7	-0.138770405351402	6.14786574817328	0.424421719436153	1
OXSM	0.141094016023639	4.28929668183963	0.42455762617138	1
NSUN3	0.169069227057911	2.77237851135687	0.4246466519746	1
LOC100506100	-0.262971303019551	1.92043921968582	0.424800817389176	1
PRKAG2	-0.117204809364765	4.46995764306109	0.424869799233293	1
SPINT2	-0.147049091174327	10.7348473055145	0.424974125821928	1
ASH1L	0.183565573505828	5.94199395073493	0.425076133142267	1
H1F0	-0.126480333816298	7.57135828461347	0.42547045994285	1
WDR37	0.126299878384987	4.52736536585307	0.425488926911485	1
KDELC2	-0.12232854068341	5.05230770615343	0.425629421619278	1
SOX12	0.143290216242245	4.35914595044468	0.425678220753294	1
LOC103091866	0.216228822124216	2.98153413487382	0.425724225854876	1
MCM7	-0.119050460831033	7.48089059933104	0.425724620517241	1
MARK2	0.140289969945161	6.18194694865101	0.425915942220229	1
ATAD3B	-0.118975936524561	5.6297380971405	0.425958802913761	1
HMOX2	-0.144321359004173	6.7542246824694	0.426314480592295	1
ZC3H8	0.154467945950121	3.036108634948	0.426460534401725	1
CCNI	0.173404298778864	5.9552645618988	0.426487240173573	1
NDUFB3	-0.268954816478826	6.80134627036435	0.426569048552814	1
HSP90B1	-0.137662664924298	10.3276704564294	0.426582703857393	1
STAT6	0.135734118436562	7.16570577931888	0.426979041324859	1
TFPT	-0.189319916012544	5.58264915473883	0.427186405164562	1
EHD4	0.158205098238391	5.6008854923213	0.427240791990115	1
KDM3A	0.12800175091542	5.3927027903081	0.427473105804601	1
FAM21A	0.149600857113939	5.6911623426886	0.427476648229646	1
DEXI	-0.126715144793946	4.46463829372875	0.427541201288483	1
LZIC	-0.114677519394288	4.96623594182024	0.427631710194747	1
DGCR6L	-0.158560796365266	5.48607037636977	0.427657664581498	1
EREG	0.143531830002797	9.27950595336081	0.427748360965926	1
ANKLE2	0.115067880433466	7.23956395812938	0.427991244372523	1
ASPM	-0.123108402292412	5.85192728770851	0.428089711262144	1
ARGLU1	-0.116422254202851	5.11512065709714	0.428122349356479	1
TAF7	0.126075907206498	7.2909841282065	0.428123373728041	1
APOL1	0.174470243983103	8.29462531209134	0.428194936948966	1
LSM5	-0.244621639088359	7.44318329873599	0.428631891492778	1
LRRC1	-0.128056546275067	4.88820884558816	0.429020571051386	1
