gene	logFC_DE_Calu3_S1.24h_mock.24h	logCPM	PValue	FDR
EHD2	-0.460015111252129	6.54033125276204	1.44061575341179e-12	8.26218472044662e-12
DKK1	0.447618795284547	9.58141008459593	1.46977765173875e-12	8.42519956770184e-12
BUB1B	-0.499269356505261	6.18725442223379	1.47736233942681e-12	8.46442589351313e-12
CPT1B	0.753874756228389	4.17192682578415	1.48014107381845e-12	8.47609135749623e-12
OGT	0.347347462309498	7.53011430235852	1.48570246226396e-12	8.50367211726106e-12
CAPN2	-0.379554289246144	8.7753830897211	1.5043354430673e-12	8.60600521891084e-12
LOC101929709	1.74490286146962	1.30077785888792	1.56531172062824e-12	8.95035203784076e-12
PPP2R1A	-0.319719966562252	8.12001947855224	1.57687872162882e-12	9.0119763895592e-12
FAM168A	-0.461206083013962	6.16393167959447	1.58352849917318e-12	9.0454508313631e-12
FZD2	-0.827990072855559	4.75444912525327	1.59145202243865e-12	9.08616404807022e-12
NCAPG	-0.529077138625261	7.08825436945608	1.61204507453622e-12	9.19913521784096e-12
CSN3	-0.624420619943326	6.52843268595674	1.6283604468305e-12	9.28759509229213e-12
BTN3A2	0.708887756145569	4.55048621683983	1.68214726699072e-12	9.58958379528725e-12
SERTAD3	0.687473950590109	4.29103507636576	1.68333263455175e-12	9.59155035353925e-12
SVIP	-0.580473302719919	5.5945278348544	1.686008372201e-12	9.60200277042413e-12
RAB21	0.460726256227613	6.59283698173209	1.69272976946988e-12	9.63547374511709e-12
REEP5	-0.454078438336307	7.5648677660203	1.70530856670627e-12	9.70223662603122e-12
PDE8A	0.48268045563641	5.94920317077949	1.70925773590845e-12	9.71985976079876e-12
MYSM1	0.843215005938941	5.66793927949742	1.71536841907461e-12	9.74975087992957e-12
RNF187	-0.509333636393571	6.06145370215458	1.74410527833745e-12	9.90815009540333e-12
DMXL1	0.649504048180279	5.799808457761	1.7486785347642e-12	9.9291881180417e-12
EIF3E	-0.350971899459526	7.82804073264104	1.79559555161257e-12	1.01905181653676e-11
WDR43	0.375802125969407	7.52317377496145	1.83752347608867e-12	1.04232879883698e-11
NDC80	-0.507042631172515	6.06755891308498	1.84980072093946e-12	1.04877176493204e-11
ZNF621	0.625410636272925	5.46535239298835	1.88288989035375e-12	1.06700210122181e-11
AIF1L	-0.934932318154278	4.07719750900909	1.95274452387824e-12	1.10603837474056e-11
RNF103	0.622477008956493	5.10575321714687	1.95908863277643e-12	1.10908127806931e-11
PLEKHF2	0.803797668487144	4.79353812917938	1.97180855333503e-12	1.11572885568729e-11
SLC39A7	-0.317649017836902	7.68489186767802	1.97779268814998e-12	1.11856035430405e-11
CERK	-0.644518995744963	5.76173641362412	2.05657808446817e-12	1.16254213363226e-11
GJA9-MYCBP	-0.565985526207509	5.30866505195716	2.08082682863656e-12	1.17566715817966e-11
OXCT1	-0.677517673509569	3.97076270735409	2.10174265216828e-12	1.18689702569008e-11
CDCA7	-0.493374915535315	6.53916245770208	2.13089996527869e-12	1.20276762135142e-11
RBM15	0.725758534037795	4.29509657960371	2.19334549073494e-12	1.23740247581601e-11
BAAT	0.935904723456412	3.41415838720105	2.20480514003429e-12	1.24325301695708e-11
GALNT10	-0.407372760985895	6.98963691093667	2.22994085415344e-12	1.25680567745448e-11
DEPDC1B	-0.406710598780865	5.74838625494687	2.26128804948695e-12	1.27384405275393e-11
FAM13B	0.551766156753099	5.77051342483752	2.27666839526196e-12	1.2818755004995e-11
ZDHHC14	0.767943218764739	4.38667356330057	2.3138111832701e-12	1.3021463034843e-11
ATG2A	0.543993452020265	5.32008981057904	2.31506655266545e-12	1.30221067351261e-11
KLHL11	0.725823102899758	4.47149154645183	2.32628222386741e-12	1.30787482862063e-11
DOK4	-1.01776875435803	5.90473909834819	2.41004714841195e-12	1.3543017284503e-11
PPP1R10	0.604536517581124	6.18419245872481	2.41586952445571e-12	1.35690545682151e-11
ACP6	-0.565178184805718	5.08555492152905	2.48938894728107e-12	1.39751087335557e-11
PPP3CC	0.983395835490181	3.46726224070563	2.51662695905856e-12	1.41210734924953e-11
MINOS1	-0.56973049356096	5.60476622844002	2.53505095664137e-12	1.42174626870506e-11
CANT1	0.33543975468777	6.75463777405889	2.58187338740089e-12	1.44729474314373e-11
NDUFB6	-0.556612593093391	5.70406975817323	2.58606774865536e-12	1.44893427665212e-11
C17orf53	0.931612782442999	3.65301001593507	2.68964504003254e-12	1.50622761736464e-11
LSM4	-0.593389203454287	7.02284046596366	2.78952534101228e-12	1.56139542505999e-11
LARS	-0.325685345586856	7.44249473918288	2.82439585052997e-12	1.58013871774993e-11
AIFM1	-0.500135084696237	6.2783421510946	2.85503568731649e-12	1.5964979078561e-11
IL12A	2.7320545523682	1.0461636681193	2.89772381398719e-12	1.6195750190517e-11
THEM6	-0.564798136849034	6.33170607791462	2.90978209492754e-12	1.62551850462105e-11
MMP15	-0.455282293512156	6.21559679763795	2.98742434671092e-12	1.66807603077357e-11
CHKB	0.761779572820685	3.8920583199088	3.00005730043105e-12	1.67403889191456e-11
CAMK2N1	-0.574272938039383	6.0307511355172	3.00103703921597e-12	1.67403889191456e-11
PCBP2	-0.339533021392072	8.86869746875383	3.0599631933515e-12	1.70607522841821e-11
COX7A2L	-0.460867025564494	6.16946005417472	3.14817618319944e-12	1.75440111224879e-11
ARHGAP17	0.627441145353183	5.38193251018024	3.17566884189706e-12	1.76885839397614e-11
TRIM15	1.20562115547751	4.14418040022927	3.24910775144661e-12	1.80888130572001e-11
XIAP	0.469397607372663	6.16886436182457	3.27254955956921e-12	1.82104378953503e-11
CDCP1	0.426558662266156	6.91368000434993	3.27772075069706e-12	1.82303250135018e-11
SEMA3C	0.433176475860189	6.45821078152672	3.38868235100274e-12	1.88383008631243e-11
SLC2A10	-0.677341469949343	3.6143269941764	3.40024870671251e-12	1.88933975120301e-11
SEMA3E	-0.647999158472248	3.5089406736186	3.4238002289951e-12	1.90150034129056e-11
SETD1A	0.506966015740594	5.60294501313233	3.54065203918245e-12	1.96544074529131e-11
TRAPPC10	0.547097970306775	5.9472930240397	3.6009880488339e-12	1.997961915476e-11
ARSD	-0.652742597176454	4.46885045093517	3.64974632752877e-12	2.02403084723449e-11
CPD	-0.427695507950334	7.41896554037275	3.68080783693879e-12	2.04026516964461e-11
ARHGEF12	0.444284704266175	7.17814363841943	3.70341002714523e-12	2.05179702134993e-11
NPC2	-0.524554181712894	6.07121148269014	3.71210606111433e-12	2.05561700511877e-11
NACC2	-0.576770792654419	5.56044042031814	3.79857112103068e-12	2.10247779846378e-11
WDR75	0.458253772468521	6.89454781996017	3.83893804582228e-12	2.12379059219436e-11
WDR83OS	-0.673904141477877	5.41732534944763	4.0074697516159e-12	2.21595214511591e-11
SUPT7L	0.54569253549468	5.67898537593899	4.17052541162858e-12	2.30499789457225e-11
ZNF644	0.533520491085732	6.34865448745808	4.21274133724664e-12	2.32720314046447e-11
RNF5	-0.644854274278122	5.57005706057002	4.22092844288538e-12	2.3305977899686e-11
ZSCAN25	0.939934419361353	4.91501373815789	4.27809164072267e-12	2.36101837019187e-11
SC5D	-0.611662516179344	6.4369724616393	4.31263540219705e-12	2.37893223031778e-11
EBP	-0.53362259912229	6.05980369426246	4.32120767318942e-12	2.38250933208265e-11
QSOX1	-0.362874504669597	7.73515820773155	4.34198494142795e-12	2.39280898776037e-11
PCSK9	-0.523203784883387	5.17633072376682	4.45164686428634e-12	2.45205818832529e-11
PRKACA	-0.603777250763079	5.56907118746422	4.46359866918059e-12	2.45745545640898e-11
CDC73	0.395318763659584	6.31073935784647	4.53829420607635e-12	2.4973747239127e-11
TAOK3	0.540701533037021	4.81406976750184	4.57198970538325e-12	2.51470450638742e-11
CTSS	0.610726663418522	4.92581252823967	4.62361411459874e-12	2.54187417581481e-11
TMEM205	-0.556379624928875	5.17246953960821	4.66971745919032e-12	2.56598388838417e-11
ZBTB39	0.785039121618466	4.38686165625565	4.68995574183507e-12	2.57586452750547e-11
MSI2	-0.54678042576508	6.26889595741156	4.82891103060602e-12	2.65090724349719e-11
MYRF	-0.346476666296973	7.23883671081236	4.91154136684375e-12	2.69497219325902e-11
KIF22	-0.364792831714741	6.62988528467199	4.96406952374966e-12	2.72248560665809e-11
RIF1	0.548737054545322	7.71784779258276	4.99251270015878e-12	2.73676981013027e-11
SPAG1	0.872017313933475	4.83194302872573	5.04140757172003e-12	2.7622460209333e-11
TP53I11	-0.938327024164457	2.73410579558555	5.11009022179552e-12	2.79853453461383e-11
KIAA1671	0.498660175276702	7.06412876495202	5.1411182264198e-12	2.81417660998221e-11
PISD	0.525684540919185	5.68762769596889	5.22261001365145e-12	2.85741361868667e-11
DAG1	-0.383825223916981	7.63960148858155	5.33202445526311e-12	2.91587901810819e-11
APEH	-0.375424778867702	7.45909920196285	5.38351008522356e-12	2.94262454993566e-11
TMEM51	0.534867397671117	5.36685180961509	5.4370866151324e-12	2.97048681371499e-11
ZAK	-0.411130141418654	6.76791044386448	5.49247421045271e-12	2.99931139540176e-11
RPL13A	-0.336117611452491	10.1494646910732	5.52525261739481e-12	3.01576796376504e-11
FCGRT	-0.793351508126804	5.36948666061821	5.56178793254163e-12	3.03425839742341e-11
AGPS	-0.384680233732124	7.40214819832733	5.60596742750845e-12	3.05689948639053e-11
RACGAP1	-0.423108849798894	6.5726417055745	5.77229752468629e-12	3.14609511218933e-11
HSPA8	0.235348348366586	11.5808264294278	5.8577379120516e-12	3.19113903533389e-11
GTSE1	-0.43721728246253	5.4293690106934	5.95395009774258e-12	3.24200536572214e-11
TRIM34	0.861690547514619	2.57114044278848	6.11365423619798e-12	3.32737891262411e-11
SLC3A1	-1.11102303753024	4.13805821499563	6.1175691648754e-12	3.3279226348295e-11
PEBP1	-0.394997955009858	6.41294049488816	6.251274347191e-12	3.39903735705054e-11
RPL29	-0.400373332507601	8.69644809195682	6.73466763867768e-12	3.66013151239183e-11
SAV1	0.562793181692925	5.8539681376007	6.87790421672448e-12	3.73619804024162e-11
TWF2	-0.505474739793076	5.26690833281037	6.89548596751251e-12	3.7439667624748e-11
PSENEN	-0.550586694552395	5.29876701512343	6.95696330323861e-12	3.7755502700838e-11
ZNF212	0.841796915927735	4.12919484846549	7.0233013440758e-12	3.8097404106434e-11
ZNF16	0.972883325102131	3.09533292126585	7.08656036084955e-12	3.84222866500598e-11
VDAC3	-0.49556836867542	7.01095626350071	7.2808605638885e-12	3.94570093141783e-11
TACC3	-0.34971739302626	7.53949151381864	7.32220382305586e-12	3.9662226973202e-11
STIM2	0.715528827237112	5.7506722864603	7.32790042888471e-12	3.96742540772587e-11
ZNF564	1.10792185029994	3.22680512425319	7.61201557267029e-12	4.11929510340854e-11
ZCCHC8	0.613737392801652	5.05531362868617	7.65003639020142e-12	4.13790830906961e-11
NAA25	0.531633558343956	6.20257438068974	7.67427962264042e-12	4.14905510815704e-11
MACROD2	-0.814257705296665	4.02061820833136	7.84624610554292e-12	4.24001926148491e-11
GOT2	-0.303493992953923	7.6007682825376	7.86168660309445e-12	4.24635254146318e-11
AFF1	0.682259555473407	5.27254627321006	7.88802541155305e-12	4.25856357720222e-11
VANGL2	0.975617917805063	2.48912104149026	7.95133971828167e-12	4.29071584892429e-11
PARP1	-0.34500470840091	7.94788952015091	8.07285738325436e-12	4.35423068596796e-11
USH1C	-1.0344965751328	5.53714081126734	8.09920865819987e-12	4.36638018025674e-11
CLASP1	0.409210813302793	6.47727927791668	8.14594171961589e-12	4.38950107865799e-11
MVD	-0.413442538749848	5.73716127371916	8.15677528662448e-12	4.39326457509416e-11
TADA2B	0.723074133507864	5.34500652911628	8.22575671025718e-12	4.42832836481911e-11
SFXN3	-0.836770491415385	4.1883244770517	8.24645597753009e-12	4.43737869267095e-11
RPL4	-0.307114682327595	10.6321003415469	8.3236240789078e-12	4.47679178193095e-11
CKLF	-0.49794101591708	5.58596148345589	8.46542622403387e-12	4.55091424846437e-11
CALM3	-0.339921772132436	8.08142271396601	8.48060619737984e-12	4.55692836773522e-11
LY75	-0.484940206562549	6.23112497014117	8.53911429980844e-12	4.58620760017476e-11
LSM7	-0.731814897651458	5.58117545425793	8.59330592021702e-12	4.61314207278631e-11
SERINC5	-0.518771716817642	6.48992804986226	8.80549623015267e-12	4.72482973553044e-11
MIF	-0.56414696174308	8.81674793397699	8.94851384560603e-12	4.79931337029613e-11
RPS9	-0.447862115770582	9.15061100117067	8.99068682996389e-12	4.81966692298628e-11
HNF4A	0.623463391704133	7.29873632090155	9.14344151440242e-12	4.89925342741196e-11
RPS20	-0.371997052034657	8.72030103564711	9.24707038574641e-12	4.95245491846663e-11
ARHGAP42	0.836583960797812	4.94523933239329	9.25619594669068e-12	4.95501708909854e-11
AMER1	0.703339294257146	4.73228267031963	9.45252813028076e-12	5.05774512662420e-11
FAM213B	-0.58543655599793	5.85996626490471	9.61435749602753e-12	5.14192418473113e-11
ROGDI	-0.926750798514299	3.38644176956093	9.62134013400913e-12	5.1432484753839e-11
NFRKB	0.50532573233453	5.86807378561459	1.00551398190743e-11	5.37262690801007e-11
AAR2	0.476147748154266	6.324177842679	1.04112401218359e-11	5.56029403418402e-11
SLC41A2	0.716956820424911	4.33405707249893	1.08248150885621e-11	5.77846653909071e-11
FAM89B	-0.769640926158412	4.63407982969078	1.09765930526891e-11	5.85674878496216e-11
ZNF629	0.502705486285022	5.78008793019579	1.10275209485137e-11	5.8811727376349e-11
ABCF1	0.345174346785687	7.54573409566045	1.1184313603691e-11	5.962007060202e-11
C5orf56	2.12279596811701	0.536497096143098	1.1289848000562e-11	6.01545449254966e-11
RNF5P1	-0.635863506867259	5.83064536338015	1.15207395570807e-11	6.1356136521214e-11
CHIC2	1.05874252972605	3.70425252300998	1.16422732212452e-11	6.19744702770856e-11
PRRC2C	0.578289288530544	8.48562412292493	1.19524912685604e-11	6.35961691599441e-11
CYP3A5	1.29007212062166	3.12562811722362	1.19661136273438e-11	6.36389817469126e-11
ADAM19	0.607363327777383	4.07583504764347	1.24037017498158e-11	6.59354671963894e-11
NCBP2	-0.436201917550152	6.88125116728662	1.25544931208542e-11	6.67059729926951e-11
AKIRIN2	0.560589181336755	5.13748641541544	1.25842227873593e-11	6.68328220903356e-11
AP1S1	-0.597178509914379	6.37222530407251	1.26607744149615e-11	6.72081015804446e-11
CELF1	0.328920273074587	7.34701364311044	1.26704718248603e-11	6.72283100591031e-11
KLHDC10	0.514556087911188	5.76646639080494	1.31805463854885e-11	6.99022192832622e-11
PSMB10	0.63251968878905	4.97689784330382	1.33768938779137e-11	7.09105851503153e-11
UBA2	0.301350030162212	7.99530995935464	1.3422227572369e-11	7.11178659626034e-11
MACROD1	-0.673869284024442	4.42191631415999	1.34373303884278e-11	7.11648499875298e-11
ALDH3B1	-0.705409824264022	4.34460755245403	1.36487788395613e-11	7.22511655361377e-11
NEDD1	0.525946725280717	5.41453787675547	1.3738014925494e-11	7.26898304796766e-11
PCCB	-0.500957670887525	5.67433529385961	1.37848644657426e-11	7.29039194381466e-11
BTF3	-0.288865669268283	9.01137790682091	1.44825577844031e-11	7.65583288528912e-11
TGIF1	0.505770530005047	6.15332014626752	1.45667639411549e-11	7.69678133612969e-11
KRBA1	0.984593157490983	2.03753892187963	1.46358454197287e-11	7.72970401551891e-11
TAPT1	0.691404273304493	4.61402599262494	1.47315800281072e-11	7.77666618227507e-11
CYP51A1	-0.373904215839955	7.58992547330797	1.50698457005241e-11	7.95155566250953e-11
ZNF628	0.912686135824098	3.4947011591264	1.5261675563817e-11	8.04905282855101e-11
CDKN3	-0.651010327713465	4.93162538111296	1.52810898564508e-11	8.05556944719046e-11
CHST3	0.505717248571705	6.71968118221671	1.53968903868452e-11	8.11286749700205e-11
PDGFB	0.529811262850003	5.19613575507426	1.54470134949012e-11	8.13203820084925e-11
BAG4	0.470529483223972	5.7364203760051	1.54475237180769e-11	8.13203820084925e-11
RNF216	0.426407086466668	6.49517033962666	1.55163960868739e-11	8.16452874778664e-11
GAA	-0.437158876079572	5.98817508371337	1.5753105120449e-11	8.28526215390253e-11
HMCES	-0.435760720495747	5.94363852261448	1.58613880695086e-11	8.33837043009221e-11
HIST1H2BK	0.700277737010515	4.91040187656851	1.60236876691516e-11	8.4198134147342e-11
MYO1D	-0.438467912113242	6.79083991746902	1.61405395227978e-11	8.47731143919424e-11
NR5A2	1.17295714438423	4.66335492521866	1.65470351224990e-11	8.68681287272685e-11
AGAP4	0.778102464395488	4.01824146781755	1.6603582718029e-11	8.71249147406277e-11
DDAH2	-0.469347018485058	5.17547095897405	1.6805404137872e-11	8.81434179345279e-11
GRK6	-0.457428245877191	6.35426022904026	1.68251613421542e-11	8.81765748554625e-11
IKBIP	-0.623956421379277	4.36842238740692	1.68271777828088e-11	8.81765748554625e-11
PCYT2	-0.577383177299018	5.76346683364483	1.68546469848343e-11	8.82480601845601e-11
RGPD2	0.678839680372345	6.26848012595137	1.68562841673829e-11	8.82480601845601e-11
CNOT7	-0.368865246870197	7.14360115699553	1.70207971993347e-11	8.90684816304482e-11
MARCH6	0.39937432256422	7.50753976008608	1.7109452919319e-11	8.94913777122765e-11
TNKS1BP1	0.496330815222611	7.05757505144791	1.77996089067152e-11	9.30586057958502e-11
NCOA6	0.501007808396267	6.63888464704554	1.84131382596197e-11	9.62221368850916e-11
WSB1	0.615101648508601	5.54733392678731	1.84291944805079e-11	9.62619664100856e-11
GPR176	0.770626015222241	4.44978947874243	1.89924114827915e-11	9.91584594021499e-11
FGFR2	-0.462381931701515	5.52400014745961	1.91139386232175e-11	9.97473166469049e-11
PTK7	-0.369479849872228	6.43704060762417	1.94718828136319e-11	1.01568829319918e-10
PPIA	-0.378664119401958	11.04430549133	1.96149859323118e-11	1.02268540176096e-10
RHPN2	0.418025744752183	6.84908238641041	1.98909407778032e-11	1.0365995757857e-10
CEP95	0.763761019427643	4.48706444183912	2.06445754384509e-11	1.07538356676878e-10
TBC1D17	0.627754415333598	4.44916944542733	2.06738714506859e-11	1.07641831599762e-10
KPNA5	1.26605803621312	3.03099783545265	2.08317332652257e-11	1.08414305406302e-10
TRPV4	-1.1040703263542	2.26701421172433	2.08515476014532e-11	1.0846796389033e-10
SPCS1	-0.458120799096477	6.58813716959236	2.11491692009715e-11	1.0996604468824e-10
EIF4EBP1	-0.400125306856865	6.19907649868655	2.12636401291055e-11	1.105108947147e-10
SLMO2-ATP5E	-0.33409766806293	8.13273817281224	2.20359912908101e-11	1.14472812290403e-10
UROD	-0.710433761944806	4.9886772566266	2.24778382243216e-11	1.16714998932749e-10
USP54	0.746222152967247	5.47211368757849	2.25953203615479e-11	1.17271664977874e-10
BLOC1S1	-0.843936512421772	4.31121451492469	2.26329919867709e-11	1.17413789793189e-10
MDM4	0.571635096069257	5.1558349673644	2.3113432684303e-11	1.19851707054044e-10
CCDC115	-0.678591148702696	4.99939510259527	2.32557116156313e-11	1.20534712383833e-10
BTAF1	0.540893919714	6.42220322669859	2.38072579263628e-11	1.23337373905392e-10
C6orf1	0.549879482174596	4.54279898242543	2.40334230013979e-11	1.24452566567583e-10
SF3B5	-0.548795598349022	5.61929758241005	2.42884429951178e-11	1.25716099729378e-10
ACSM3	-0.834873040798906	2.84560363480045	2.43864220470586e-11	1.26166017598858e-10
IL1RAP	0.305298388340577	7.02146120405485	2.44172501999538e-11	1.26268272103341e-10
GLG1	-0.31175921976218	7.47489657350552	2.47954562246601e-11	1.28166006291687e-10
MECOM	0.436054996708683	6.29782315641722	2.54900744952841e-11	1.31696795027016e-10
MGAT5	0.309260199740433	6.8395897329542	2.55858224539823e-11	1.32125724457344e-10
ZMYM2	0.595640599353457	6.11680268250104	2.5596247855532e-11	1.32125724457344e-10
SNCA	-1.05904311110978	2.8741150768402	2.58118595149215e-11	1.33178459603888e-10
UBTD2	0.533080821178937	5.68971632922486	2.66104122950384e-11	1.37236617949965e-10
MAP3K4	0.451550886268693	5.54288187507186	2.70577666954974e-11	1.39480709708994e-10
USP19	0.475016797473761	5.91604612517367	2.80697212593041e-11	1.44605244408415e-10
SMOX	0.682661661933905	5.91866044960964	2.80772120922674e-11	1.44605244408415e-10
PROSER2	0.680141435674556	4.52432754395847	2.81366325864001e-11	1.44845912362916e-10
RGPD4	0.691308552261612	6.05367465147292	2.85659489622183e-11	1.46989709425517e-10
YWHAG	0.310853292386863	8.21352156106359	2.87241817130136e-11	1.47737307747014e-10
LYSMD2	0.795839024776541	3.48677605803742	2.87530639081366e-11	1.47819242515119e-10
CFL1	-0.293961473561137	9.43161145245993	2.91553683630355e-11	1.4981999960708e-10
MIER2	0.698742782598196	4.57437828462246	2.95860068496586e-11	1.51964489727792e-10
ITM2B	-0.321322873198251	7.55587005202564	2.99599962573534e-11	1.53816211104442e-10
PGRMC2	-0.500708521725881	5.79268869798894	3.01301528385553e-11	1.54591059490882e-10
RPS17	-0.324283813300945	10.5124514081993	3.01380099331651e-11	1.54591059490882e-10
NEDD8	-0.517499284984622	6.56389510331649	3.02999619638946e-11	1.55351961318027e-10
RPL6	-0.315437242405253	9.76064451605224	3.08850732212675e-11	1.5828079958434e-10
CDK6	0.577664046609227	7.5399580735206	3.13704218143528e-11	1.60695971349735e-10
SLC25A5	-0.379418586264272	8.91461096293571	3.21562075288032e-11	1.64647284219933e-10
BAIAP2L1	0.398677451279184	6.8022499522307	3.26189126472475e-11	1.669415471045e-10
MKI67	-0.472444849939626	8.36881198325691	3.26359887303139e-11	1.66954074127778e-10
SYS1	0.43284450892479	5.92595426479398	3.31663853496538e-11	1.69591378134229e-10
ZC3H3	0.588175493798635	5.12470662178544	3.32683419194745e-11	1.70036536644408e-10
DPAGT1	-0.548911439116866	5.41681737908043	3.3842322714077e-11	1.72892761475273e-10
ESYT1	-0.38778639571514	7.353243627787	3.4398861059073e-11	1.75657360745951e-10
TBC1D3L	0.864454577447898	5.57309576402719	3.45944139357576e-11	1.76576943760645e-10
TBC1D3	0.858713569827296	5.57721047036909	3.47497895222244e-11	1.7729072320838e-10
IMPA1	0.824207328516193	4.44888359308633	3.51939043187309e-11	1.7947633154141e-10
SPR	-0.564300145771723	6.20225829462869	3.54575161289619e-11	1.80739897981171e-10
GPT2	0.435769878418115	5.37411862336703	3.59771630167969e-11	1.83306857817278e-10
G0S2	2.27260453280502	3.79406116742798	3.70247642897742e-11	1.88560301133063e-10
PHB	-0.421111892816726	8.82041115242744	3.70518051804908e-11	1.88613850367949e-10
PIGT	-0.376289159121701	7.29814053268858	3.72517149198564e-11	1.89546956032243e-10
WRB	-0.783453916470867	4.54704601127316	3.84045923146797e-11	1.95326030341996e-10
UFC1	-0.616140391905649	5.72004259909488	3.98612642806162e-11	2.02644369369564e-10
H3F3C	0.483278225476697	6.40673339942143	4.08097936935905e-11	2.07374076324554e-10
TMED10	-0.309323731579466	7.58185615374604	4.20192674608917e-11	2.1342496641351e-10
LOC440434	0.450422853885315	5.78015153144445	4.21303659732514e-11	2.13894068884661e-10
ZNF548	0.936080952180968	2.8183692177851	4.23554746497091e-11	2.14941321554971e-10
GTF2IP20	1.05969194311095	2.8786627459802	4.29863043542167e-11	2.18016858786905e-10
FEM1A	0.572668402409464	5.78584544134693	4.29997326845986e-11	2.18016858786905e-10
UGT1A9	-0.335299623324986	7.77922106124322	4.38418708145132e-11	2.22187953643889e-10
RELA	0.477212986652344	6.09449765290549	4.39049852099546e-11	2.22409052907773e-10
NDC1	-0.343307411590422	7.26739894536422	4.41941197568008e-11	2.23774396088894e-10
GCNT4	1.14610855865048	2.19841917816504	4.52518574807379e-11	2.29028580677455e-10
TXN	-0.390909732800522	7.86559294781777	4.56995071944318e-11	2.3119170018176e-10
CASR	-0.823166771993196	2.92115202949463	4.63338557127197e-11	2.34296985046199e-10
NPLOC4	0.352448299798826	7.34833287068769	4.69894377620824e-11	2.37506843746079e-10
EIF2D	-0.695147618387406	5.08829950744548	4.73923786753579e-11	2.39437458088472e-10
GPR161	-1.1632218732165	4.94069083514107	4.96480509670586e-11	2.50722657383646e-10
USP12	0.457604947692839	6.25567764531166	5.01667250490938e-11	2.53229912863913e-10
RRP8	0.696504704750545	4.4678350694238	5.04110029930349e-11	2.54350476197837e-10
HSPA9	0.202555564576956	10.0557914221078	5.18670689617656e-11	2.61581466222108e-10
BCL2L13	0.490602412627437	6.52126695889805	5.20262102696523e-11	2.62268170409692e-10
CCAT1	0.980329017063972	5.03215730781055	5.24268177891494e-11	2.6417098076272e-10
FOXP1	0.768045625550257	5.01784550671499	5.31008725029445e-11	2.67449363581688e-10
ATP5E	-0.370944448452236	7.66599262729095	5.31282971036949e-11	2.67469455158567e-10
TCERG1	0.404245549357672	7.11819116736975	5.3579062341132e-11	2.69619858244859e-10
CHID1	-0.378672162855003	6.15232014423006	5.39305954471012e-11	2.71269231307962e-10
RAET1L	2.80952731121695	0.910852652483227	5.4275058195186e-11	2.72881603163726e-10
TBC1D3E	0.864588174017412	5.5703283354206	5.55693408207696e-11	2.79265912279808e-10
MANBAL	-0.502963845129595	6.04598688721087	5.5727697598614e-11	2.79938473896559e-10
CIB1	-0.498635959009405	5.83147585852377	5.59549264312596e-11	2.80956258407376e-10
MOCS3	0.563761434111516	5.17010944838127	5.63242524175571e-11	2.82672530932113e-10
IER3IP1	-0.458707537120632	5.83854490477175	5.63462724849345e-11	2.82672530932113e-10
PHACTR2	0.758776279624081	5.77695031799944	5.64024281451068e-11	2.82829926370872e-10
CHMP5	0.456810063783886	6.10005881622891	5.69636384376554e-11	2.8551866732058e-10
PGD	-0.329663208778292	7.30777787915467	5.69897828068025e-11	2.85524315704143e-10
LMO7	0.477006497101841	7.97852904863063	5.73284764891439e-11	2.87095174274067e-10
SEPT10	-0.40021051762081	6.45603374878274	5.74056601594625e-11	2.87355613771906e-10
WDR26	0.429545303020544	6.66423671459538	5.85053655928438e-11	2.92732019952269e-10
HSP90B1	-0.269754486329528	10.0163951193003	5.91022785198283e-11	2.95589090598948e-10
RPL13	-0.39578976538561	9.82088693580375	5.9131345227455e-11	2.9560492469599e-10
AZIN1	0.387732338524796	7.32789032538023	5.93066003620573e-11	2.96351239024589e-10
LRRC8D	0.480721965639178	5.11384781947385	5.9523470081859e-11	2.97304754505145e-10
GRWD1	0.397164492806329	6.64535780230975	5.97235706377864e-11	2.98173714649631e-10
FAM127B	-0.693762685749093	4.87299096429415	6.00266289410511e-11	2.99555713206916e-10
SULT1C2	1.64401219627368	2.46845832486861	6.08738702465999e-11	3.0365099699495e-10
ZNF841	0.781030798621898	4.28294944530549	6.0913745347378e-11	3.03717158431466e-10
TBC1D3K	0.863263157925455	5.57047306863235	6.24882747536194e-11	3.11351986359313e-10
TBC1D3I	0.863263160028968	5.57047306863235	6.24995532067981e-11	3.11351986359313e-10
LOC101060389	0.863263165376663	5.57047306863235	6.25282350416723e-11	3.11358964454889e-10
LMAN1	-0.383906809746515	7.67668086303814	6.40693595149011e-11	3.18893850913025e-10
UBE2E3	-0.443562266303569	5.91373952170952	6.41691011452008e-11	3.19251068600774e-10
TBC1D3C	0.85976323820369	5.5776256749079	6.45518056259053e-11	3.21015144927433e-10
PDZD11	-0.567936015125356	5.23340815849475	6.65053416018932e-11	3.30586003354707e-10
SLC44A3	-0.641262522294821	5.0872313088202	6.72045986140426e-11	3.33916449273865e-10
DARS2	-0.455957519956502	6.05243054859492	6.73315469843555e-11	3.34401629996714e-10
CA12	-0.950218055520952	3.29486074777894	6.83044654419474e-11	3.39086065284448e-10
CACYBP	-0.285271556365348	7.62639715441171	6.90400475174396e-11	3.42588722746321e-10
UGT1A8	-0.337637767994402	7.77698899728867	7.00613982184114e-11	3.47505753092885e-10
TRIM16L	0.842364262081984	4.05099930821915	7.18439071702303e-11	3.56192229597671e-10
RGPD1	0.657391378785961	6.28160171315835	7.2515991263717e-11	3.59368218972124e-10
