gene	logFC_DE_Caco2_S2.24h_mock.24h	logCPM	PValue	FDR
ALDH9A1	-0.213026265596518	5.59772562803775	0.00143069503695313	0.00712413719753321
RDX	0.222498189232835	7.66205207302537	0.00143352504048219	0.007135116130407
PEA15	0.164009937274682	7.06423248847731	0.00143894081423469	0.00715895009279009
WDR59	-0.281113352106202	5.25796215198081	0.00144296865439325	0.00717442658392877
SPAG7	-0.331750873516537	4.2602485692686	0.0014433088089635	0.00717442658392877
NPPB	0.416596295159637	2.92591329331171	0.00144989982795231	0.00720405169195458
RPL41	-0.171244655138336	9.25819006800048	0.00145568198849579	0.00722873881399132
GSTA4	-0.507876063145369	1.70477982038783	0.00145613515581933	0.00722873881399132
TRAPPC3	-0.227143229623681	5.69787978723999	0.00145744378325298	0.00723208952098533
JTB	-0.174184992567081	6.84353953640002	0.00147106839854391	0.00729652482945748
IDS	0.155066766427011	7.1543508985512	0.00147400639549523	0.00730792136915164
PACSIN3	-0.365954108433229	5.0611177203815	0.00147618818576093	0.00731556047072926
PDIA4	-0.118157679651209	8.54446528702415	0.00148628099269056	0.00736238062915682
TMUB2	-0.313896220971981	4.95312826445807	0.00149055147689211	0.00738033145586534
OAF	-0.336232433965672	3.95612303275409	0.00149238172878708	0.00738455527408817
ACOT1	-0.437367597909098	3.89519370813812	0.00149269859084565	0.00738455527408817
GATM	-0.993379730874318	2.21842041398046	0.00150432186071977	0.00743883249410519
SOAT1	-0.227942434309954	6.73352708745894	0.00150737217792577	0.00745068803233728
SCARF2	0.273376226987474	4.57183252931763	0.00150865380660875	0.00745379475966478
GTF2F2	0.208760329541514	5.44579364223364	0.00151451648512211	0.00747775633307467
DHRS4L2	-0.437460070708556	3.44519268715327	0.00151527480306579	0.00747775633307467
DNMBP	0.199008331751803	5.75154899791075	0.00151546923669515	0.00747775633307467
YWHAE	-0.110453580459163	9.34224299898873	0.00151965504730803	0.0074951698595188
TNFRSF12A	0.260171356155726	7.64211099122168	0.00152292405766625	0.00750804849682286
GGT3P	-0.427349531698561	2.81535656030161	0.001531152856577	0.00754535731956534
LRRC8B	0.255486907854166	6.25286128220535	0.00153784685121326	0.00757507385105607
PLXND1	0.273820461797526	4.42611390578743	0.00154494898190984	0.00760677425821271
LSM14B	-0.164482121495963	6.55706092106416	0.00154673175273307	0.00761226800083768
STON2	0.420954369414176	4.88606097229428	0.00155080266083854	0.00762901326213372
DDX10	0.199502828830851	6.09756314661331	0.00155447152318257	0.00764376712368921
BSCL2	-0.256759389493784	5.40131109976571	0.00155820666897219	0.00765883407105063
LBH	-0.142029805328822	5.72112646383872	0.0015624094547891	0.00767618558222472
MCM6	-0.147049878584583	7.68022070066773	0.0015662060978249	0.00768968014367198
SLC1A4	-0.382114171744969	3.93813080514326	0.00156650366547248	0.00768968014367198
CTNS	-0.278057872802126	4.63927448880861	0.00157153767090517	0.00771107456493581
C11orf49	-0.327180630127047	4.14906279351547	0.00158066660078385	0.00775253455726089
FOXRED1	-0.227747470819795	5.04720905399111	0.00158164382055388	0.00775399524226007
PTBP1	0.0918639394814856	8.88084982856817	0.00158316286238016	0.00775802476565704
TPM1	-0.149426769979097	8.62907975421366	0.00158382526101646	0.00775802476565704
AHNAK2	1.09001849555328	6.38757279089111	0.00158839821563804	0.00777708658733461
EOGT	0.460685891059106	4.03391913356483	0.00159071626433881	0.00778216386980259
LRRC75B	-0.561848187994618	2.85193592200615	0.0015907989405283	0.00778216386980259
SMIM13	0.358979878656764	4.77868773686147	0.00159795944184706	0.00781384366315359
SYNE4	-0.351599401283044	3.68852381911889	0.00160344085412983	0.00783728927973607
SLC26A6	-0.316618275024749	4.64094420043294	0.00160924511711375	0.00786229217535069
CCNF	-0.197781376523581	5.73329730085559	0.00161143512219602	0.00786962304220076
TBC1D22A	-0.248343481274655	4.88052041127087	0.00161254466845518	0.0078716733537549
MIER2	0.270004409484768	4.57437828462246	0.0016169787016637	0.0078888240078514
VPS33B	-0.358390076324307	4.30680714089819	0.0016174404782592	0.0078888240078514
ASH1L	0.239364595113235	6.97546347990432	0.00162108061904415	0.00790320081381924
C1orf210	-0.388560172952498	3.33637383602378	0.0016225560059805	0.00790701609575381
SCML1	0.350810660943015	4.3713806046936	0.00162483847647424	0.00791475951003009
AAGAB	-0.170224673126152	6.33517231865294	0.00162661906721787	0.0079200526510911
ZNF431	0.463333798554763	3.60799642766507	0.00163407590470026	0.00795296729225759
LOC441155	0.310627790850435	5.01326570255761	0.00163973789405508	0.00797712215893039
TMEM37	-0.632351530290804	1.90704385269029	0.00164402613335903	0.00799457616532878
CPQ	-0.502154485321392	2.91536830290324	0.00164970344244597	0.00801600413921407
PSENEN	-0.245128171138975	5.29876701512343	0.00164983735415875	0.00801600413921407
ZNF142	0.238857601806347	5.45934219011282	0.00165177464185415	0.0080220016968006
ADAMTS9	0.390943801123427	5.51487863727837	0.00165726232192397	0.00804522963850201
PLA2G16	-0.271362480711057	7.31595060804521	0.00165886555435385	0.00804958867850363
HMGA1	0.19519486457801	9.88988726895403	0.00166678483528154	0.00808457939866904
RGCC	0.589706215143875	2.21195251099344	0.00167331456174108	0.00811280335308028
TUBA1B	-0.134104311325784	11.1264019190685	0.00167845158659848	0.00813397500364895
ARHGAP26	-0.253592946506278	6.28815845945877	0.00167910672992175	0.00813397500364895
SUPV3L1	0.218397313654787	5.94888559281361	0.00168705628009002	0.00816901710847151
ASCC1	-0.223621443936718	5.25239193285533	0.00170385290583436	0.00824685038773859
HNRNPA1P10	-0.157663651129511	9.68533956885337	0.00171673978108775	0.00830570204389764
KRTAP2-3	1.59414479904503	1.19084256270538	0.00171855627980671	0.00831096729721779
ANO6	-0.153275952073092	7.42480406439673	0.00172457858068595	0.00833655880617057
ZBTB42	-0.594667331660231	3.60091036121227	0.00172645844001475	0.00834211269089263
SAMD4A	0.246253215937173	5.58483263938117	0.00172744207910112	0.00834333324112612
SENP6	0.244306701327474	6.60369993569211	0.00172920637430008	0.00834832163700796
PPP1R18	0.35839656169114	5.20201680681596	0.00173052843566401	0.00835117168551095
AKAP5	-0.310830575022176	3.73668669374486	0.00173427265451693	0.00836309510354148
EID1	-0.150784340426373	7.08570055596777	0.00173446474284436	0.00836309510354148
EIF5AL1	-0.185166461147208	6.32758252371355	0.00174217201828156	0.00839670998507073
POT1	-0.303376644793558	4.57412133856741	0.00174532254029525	0.00840834366922316
PSRC1	-0.307260750209342	4.24629451704031	0.00174727169436753	0.0084141822142686
PPOX	-0.651881437310369	2.35107481970145	0.00174889908395314	0.00841846699500512
BIRC2	0.197450377862693	6.22914457847956	0.00175332095835076	0.00843552531016842
TLDC1	0.254171503580177	4.98031079268593	0.00175392110409442	0.00843552531016842
BCL9L	0.147256920933099	7.68790161183651	0.00175732079147108	0.00844831600381609
ZSCAN25	0.250016410395821	4.91501373815789	0.00176601576228203	0.00848654227154728
NELFA	0.214145588852289	5.68181898590496	0.00178618952940448	0.00857987419995511
SLC48A1	-0.40089720915076	3.77873367734887	0.00178758286628416	0.00858069300883885
LINC00623	0.548206347358149	4.01170315056052	0.00178786366205369	0.00858069300883885
CCDC125	-0.365100959287278	3.68253573710071	0.00179234813070125	0.00859859992252768
VPS37B	0.231647557217694	6.62822705376297	0.0017945745445222	0.00860566356161001
PICALM	-0.135153894465159	7.98247666234201	0.00179670711005859	0.00861227141835309
RPLP0	-0.144044239245103	10.4888307715899	0.00179987808676662	0.00862384912017942
ZNF277	0.252535454248877	4.35440521171588	0.00181372874740353	0.00868509877574688
DPYSL2	-0.216811310111307	5.51974347965727	0.00181418342954355	0.00868509877574688
COA7	0.225573308299345	5.58554426336074	0.00181883572800368	0.0087037199847824
PIR	-0.391163978003293	4.78976394858431	0.00182186471155893	0.00871456075147615
KDM6B	0.431671548963032	5.21049140340257	0.00182284690224305	0.00871560607260154
MTHFS	-0.271781480496114	5.28563603924233	0.00182739645662081	0.00873370006675601
CPEB3	0.925668006964868	2.88990478070218	0.0018287923471392	0.00873671287480106
FAM210B	-0.248599649267877	4.76771019796042	0.00183329711807709	0.00875456904126101
IFT122	-0.328099876382334	4.24770440540179	0.0018462916570187	0.00880951165410423
CLSTN1	-0.221188480420297	6.86687049241001	0.00184634643622337	0.00880951165410423
VAMP3	-0.151490283921004	6.647774909898	0.00185074025873591	0.00882678586416755
FAM133DP	0.248989520560243	5.41795865291666	0.00185870277687669	0.00886105881056543
SIRT2	-0.363550548603077	4.78517647931463	0.00186426176169	0.0088803874674288
FRMD4B	0.390525800052256	4.07886999584769	0.00186506637414684	0.0088803874674288
C21orf91	0.445211666862448	3.80386587397605	0.00186509145355532	0.0088803874674288
ATP11A	-0.201656868404367	6.90283810991992	0.00187599809650632	0.0089256002206548
ANKZF1	-0.348315798765186	4.35370683664877	0.00187615131248146	0.0089256002206548
CHD1L	-0.15149126610373	5.86569795747578	0.00188167936894894	0.0089481694324226
C6orf106	-0.18618383973303	7.61225683794498	0.00188768901416318	0.00897300904566612
TMEM184C	-0.268269904279134	4.92086987721103	0.0018928150732251	0.00899362965475358
ADAM17	-0.256319702745644	6.06788080750694	0.00189826191279432	0.00901575664199817
ARMCX5-GPRASP2	-0.390052977361533	3.6895638692155	0.00190010639412252	0.00902076301003339
EXT2	-0.231437101747177	6.52725237686044	0.00190095014306107	0.00902101620904614
ATOX1	-0.294240613364545	5.23437109431222	0.00190283166620877	0.00902619193950151
MARCH7	0.179220084367354	6.91316299506898	0.00190942021563423	0.00905368214417677
TPMT	-0.192829448053991	5.18588863743655	0.00191380411296763	0.00907070030784865
UBE2W	0.304681352172506	4.79787565180848	0.001917638872573	0.0090851027200812
LOC148413	-0.220496220279588	5.53963888925618	0.0019247903141281	0.00911519993989376
CPVL	-0.172431536589188	6.28330245979926	0.001929426266721	0.00913336457158308
ABHD16A	-0.247593363474457	5.75739131703779	0.0019354025675726	0.00915785634482011
IFIH1	-0.827562758626957	7.95828470487915	0.00193882444922763	0.00917024593412139
CLDN1	-0.254935522131735	7.96353508637558	0.00194654955583206	0.0092000847231954
RPL23	0.131146369994093	9.73973004125968	0.00194674534360088	0.0092000847231954
LEMD2	-0.221238742903664	6.44592084116216	0.00195065657315428	0.00921475309164312
TFDP2	-0.394927112738246	4.8171783414009	0.00195391607630532	0.00922633189030726
NUDT2	-0.404792179241693	3.10155015482399	0.00195625275761785	0.00923354537745764
CERS2	-0.121413543662633	7.94852697505948	0.00196345572855658	0.00926371237288807
RANBP2	0.259284072835982	8.57083998778318	0.00196676705073473	0.0092718957696478
TMPO	-0.107913619357795	8.20858839683068	0.00196681500554782	0.0092718957696478
TPI1P3	-0.268988452713354	4.7854579568479	0.00197003634611548	0.00928067364003186
COX4I1	-0.175979475838527	7.9357923525627	0.00197030335843312	0.00928067364003186
CABLES1	-0.231812589999278	4.90757103976601	0.00197127461309369	0.00928141796998279
SAA2	3.64192784945741	1.74001297169359	0.00197357584387493	0.00928842107469879
ENGASE	-0.406128612704861	4.07668336084051	0.00197550343802168	0.00929366065051172
CHM	0.295926962688904	5.24657757390154	0.00197683898302459	0.009296111789559
ATF5	-0.244764243982597	5.88346985003818	0.00197808066516788	0.00929811969998394
SLC2A8	-0.182945221243883	6.85036125869029	0.00199833913542552	0.00938802744222467
PI4KAP2	-0.244857220952664	5.7038152401076	0.0019988527718046	0.00938802744222467
BTN3A2	-0.84553085366071	4.55048621683983	0.00200033405193558	0.00939111992379298
NUP37	-0.165467108807907	5.80658105529929	0.00200439470246596	0.00940570663009022
MBD6	-0.345666930422257	4.9786530785871	0.00200508930439056	0.00940570663009022
CXCL1	1.02407341818336	6.07114968065354	0.00201083656658831	0.00942879118096648
SP2	0.297013962545915	4.58177725620638	0.00201570653510049	0.00944774483987757
MMADHC	-0.154352511328972	7.15982795231146	0.00201853705311299	0.00945712782724899
SLC38A9	-0.293315322234368	4.32542829869221	0.00202258719641316	0.00947221488414582
OTUD7B	0.32919764864447	5.16696660067092	0.00202872151978927	0.00949704622861152
EIF3I	-0.149678986959827	7.65166787969265	0.00203096532688304	0.00950365201956382
FNIP1	0.295108390310362	6.09610081705025	0.00203499566514711	0.00951860882226393
SPRYD4	-0.372090350452913	3.99045327786073	0.00203644976117783	0.00952150803946027
RNF139	0.247063987342984	5.53882294686475	0.00204535125318696	0.00955921124186028
DHX30	0.142752069823221	6.95139019722886	0.00205290068738806	0.00959056714906258
UNC93B1	-0.435005867421156	6.04323511397227	0.00205445982614361	0.00959392389352577
TRIP11	0.325917398621623	6.04100666425877	0.0020554342878751	0.00959454868201169
LINC00242	-0.489258873456392	2.00172120575794	0.00206527586631852	0.00963654679570455
DHX15	0.100079966080414	8.68663250701601	0.00206783664704359	0.00964455237135615
UBXN4	-0.168143039767916	7.29546757305054	0.00208266892798082	0.00970976326594978
ARRB2	-0.316965940587861	3.79366029602221	0.00208463419907869	0.00971495717194164
FTL	-0.169790297922412	10.3043719704785	0.00208591785617285	0.00971697162959212
DSTN	-0.144085900512039	7.34580539865632	0.0020913249621684	0.00973818514615582
KANK2	-0.289684862258622	4.92885377648493	0.00209382821799744	0.00974586519249785
HM13	-0.140170252966049	8.24276373924083	0.00209708853675474	0.00975706134120743
CLCC1	-0.20520660051035	5.22089908708914	0.00209994712983619	0.0097663800296742
BMI1	0.268691369401705	5.78533512073171	0.00210551713481897	0.00978829615465943
MELTF	-0.358984036571998	4.70195343599283	0.00212206879901831	0.00986122605993321
OTUD6B	0.252363750323487	5.03899112297759	0.0021257774382456	0.00987443952083721
PBDC1	-0.296425024655081	5.37183097714627	0.00212713305967856	0.00987671668434148
C12orf49	-0.148510405533627	6.80386684985229	0.00213507947349056	0.00990958195646515
THUMPD1	0.229414995413462	5.87202535121241	0.00214693092573622	0.00996053766480793
MSL2	0.237883712840385	5.76187690070236	0.00215139668772264	0.00997720048637889
MEST	-0.118683250713596	7.32032272910864	0.00215365319937251	0.00997972678838138
RNF138	0.24185320857028	5.22026088490929	0.00215405870561178	0.00997972678838138
BYSL	0.213169077862267	5.91010280297842	0.0021545646899651	0.00997972678838138
GAD1	0.273140541441221	4.48432531682555	0.00216366362372101	0.0100178064655286
EHMT2	-0.155958082036611	6.85316546275212	0.00216801598984956	0.0100338874664043
FAM109A	-0.404359378162976	3.99056094726527	0.00216922254194047	0.0100354020556005
GAS6	-0.304788699172955	3.06214916918601	0.00217036045241072	0.0100365979916384
DCUN1D5	0.126327058384366	6.50051406505739	0.00217627103531762	0.0100598547290725
YIPF1	-0.301546006335784	4.01270988257254	0.00217758519551813	0.0100618541847969
PRPF3	0.193885515170994	5.76943438882526	0.00217887852059791	0.0100637557893905
ZBTB18	0.425096657294823	4.77028388382726	0.00218181560454517	0.0100728439443623
MKRN1	-0.203032614559842	6.18481109704434	0.00218261132694365	0.0100728439443623
ACAD8	-0.341044171841168	4.72384886277955	0.00218522576663372	0.0100808333365362
GAPVD1	0.208033957760259	5.59268827291486	0.00218903562107024	0.0100921166046293
C4orf19	-0.297236254330015	5.30631370974313	0.00218944017463088	0.0100921166046293
GATA3	0.545761498019778	2.7171215425601	0.00219127878227055	0.0100965138240024
SPHAR	-0.671575442035645	2.30447085683586	0.00219247910831356	0.0100979677413974
HINT2	-0.340047538046364	4.328762119795	0.00221897270925442	0.0102158674992823
PRPS2	-0.179302712270461	6.52016994822352	0.00222653819036426	0.0102465646639626
C17orf62	-0.213962429387888	5.47447394221918	0.00223215226169017	0.0102682602832204
TM9SF4	-0.13952748985998	7.24624894653924	0.00223772591049641	0.010288059738593
ATP5SL	-0.176524744047836	5.97206819933515	0.00223825920712576	0.010288059738593
STK4	0.18062698733795	7.13801613592623	0.00224005110643331	0.0102921510779885
TPCN2	-0.423974175841102	4.63124392988011	0.00224839501461261	0.0103263309061464
TGDS	0.265524937695299	4.0966378782575	0.00225632296869972	0.0103580140116161
EPB41	-0.203831863468067	5.20283714980767	0.00225710863461747	0.0103580140116161
MANBA	-0.393112570860427	3.97710206663244	0.00227686423826413	0.0104444740961851
UBFD1	-0.185828850411403	6.47764065428662	0.00228256711426606	0.0104664276718033
DGKQ	-0.280399172666234	4.50354090643012	0.00229592514212585	0.0105206173606266
VPS41	-0.169629522514869	7.20269577158583	0.00229622867303258	0.0105206173606266
CHUK	0.188183658080207	5.58430756347316	0.00230127244173738	0.010539495336095
EPT1	0.151528537093538	7.0790870049497	0.00230605149542623	0.0105529531375204
BNIP3	-0.266604764612745	4.72913463798872	0.00230606020546534	0.0105529531375204
ZNF444	-0.280188668788465	5.59278416677424	0.00230814147972129	0.0105582439711659
QTRT2	0.193106228206925	5.80545545784568	0.00231029890258383	0.0105638787560854
RPF2	0.164789346130726	6.43431694699992	0.00231242530602219	0.0105693672477498
ABHD3	-0.250217325104244	5.41210337690113	0.0023189796958372	0.0105933970853542
TDRKH	-0.326363912286021	3.65216583416049	0.00231953906214843	0.0105933970853542
PALM	-0.471646188493102	2.88857272194805	0.00232787832845003	0.0106272301450401
PMEPA1	0.675206992756875	9.97389338436092	0.00233399273137849	0.0106508832639835
SLC7A1	0.163438539890293	7.20079456128432	0.00233757529874391	0.0106629683791224
BLMH	-0.187861829788822	5.58842909864081	0.0023411473368905	0.0106749958273797
FAM3B	-0.689222678747612	1.93388768725988	0.00235335677428574	0.010726382134554
NELFE	-0.199156991758544	6.73363644248016	0.00236089817482943	0.0107564594288736
RHOA	-0.119131027126938	8.84436777338159	0.00236878646116047	0.0107808503363822
SUSD2	0.218369453339568	4.38714540765041	0.00236922262891021	0.0107808503363822
PITPNB	0.130843433592592	7.61326239661681	0.00236998371621861	0.0107808503363822
SORD	-0.164603897197041	6.07018487501593	0.0023700300967303	0.0107808503363822
SRSF3	-0.117405925132503	8.72134010349496	0.00237909047130839	0.0108177528083835
SLC25A23	-0.190387680363129	5.86303124136717	0.00238083788079147	0.0108213869906304
SERPINB1	-0.261343242949314	5.78092927757378	0.00238398427072751	0.0108313743956262
TNFRSF19	-0.207437387563916	5.35374909944842	0.00238633141214533	0.0108377239979366
WDR36	0.242797517823163	6.79304356439532	0.00239175587108738	0.0108580388849325
PSMB4	-0.165400547001896	7.94816420191505	0.00240019456723586	0.0108920161414962
BECN1	-0.177547134101366	6.35251960929192	0.00240665825080155	0.0109170073992043
SERPINA4	-1.3493382851011	2.52221289223169	0.00241691348659397	0.0109591710856166
ZNF331	0.196549819075696	4.71535058492243	0.00242106717047125	0.0109736455983274
PPP2R2A	0.1619529232434	6.82759581456428	0.00242307809843062	0.01097599166289
EEF1G	-0.158078068738774	10.1894743814257	0.00242350819157827	0.01097599166289
HEXIM2	-0.438709894012499	3.23753341607365	0.00242710988400209	0.0109879433185703
CCDC97	-0.187871924546357	5.70051685870839	0.00243366632649252	0.0110093994565079
ZNF91	0.672292356720703	3.10286899820198	0.00243377857082008	0.0110093994565079
MDH2	-0.150798890864431	7.92476735296581	0.00243809227543713	0.0110206882584542
TLK1	0.239614886620015	6.32680255565975	0.00243820536691465	0.0110206882584542
CARD11	0.202709313650508	6.64897960188275	0.00245375217716614	0.0110865691203473
SCPEP1	-0.382599824363052	3.79997981609133	0.00246449842242248	0.0111307164602722
GUSB	-0.195890560894291	5.95360004887816	0.00247248572542995	0.0111623732532959
ZCCHC7	0.253108176579158	3.94668129434693	0.00248732036290094	0.0112249060109879
C14orf1	-0.287608590898683	5.20925900181887	0.00250367376389203	0.0112942405799604
CCNB1	-0.137614122512781	7.53813569731904	0.00250751718397751	0.0113071092930602
CTAGE15	0.526069050351709	3.57388142569644	0.00250862769130846	0.0113076492262652
SLC25A3	-0.131861032579313	8.82112678871608	0.0025107464565759	0.0113127316655747
TK2	-0.404380453156005	4.77852802322358	0.00252092249405109	0.011354099615077
MYO1E	-0.211416523436334	7.56353722884055	0.00252368955794089	0.0113620784713134
RAB4B-EGLN2	-0.184329776272262	6.81873070406287	0.00252491731386032	0.0113631235422271
DDTL	-0.163547162354816	6.53443257259102	0.00252652029513732	0.0113658557857321
HIST1H2BN	1.41040565817501	0.0412041305945602	0.00253256188871131	0.0113848273693261
NDUFA2	-0.250205371081541	5.61913328993742	0.00253273255854893	0.0113848273693261
PAPOLG	0.34920508176034	4.67020131783015	0.00254069141192909	0.0114161067261208
HIGD1A	-0.136380093538459	7.2114013666944	0.0025527911339956	0.0114650061044504
CLMP	0.246245894549327	4.62918814588995	0.0025535832399468	0.0114650061044504
DNM2	-0.148739122908258	7.04680275626217	0.00255525740068127	0.0114680112913784
VGLL4	-0.213165584000033	5.82211864087388	0.00257720507176048	0.0115619659921393
CBWD1	-0.172360806875149	6.49167277457711	0.00257985070288419	0.01156928725816
ADD3	-0.222644857172674	6.80396439017104	0.00258996709023573	0.0116100920663238
GSTT2B	-0.356158336074504	4.49906390353083	0.00259938349852118	0.0116477282562317
PRKAG2	0.269678944552521	4.52676645812524	0.00260059706347943	0.0116485927337091
FAM45A	-0.277765272312171	4.42621113178302	0.00260769719658401	0.0116758133011429
GLRX5	-0.224463605596244	5.80680858683106	0.0026123408500443	0.0116920180868845
BTBD10	0.186794413834326	5.82512304485968	0.00261519793170413	0.0117002171675967
TMEM245	-0.140520341096182	7.08947492009265	0.00261764765525156	0.0117065880444303
LIPA	-0.31595358491011	5.8770090328769	0.00262949869506168	0.0117549818279432
SNHG15	0.26782683714519	5.50090090624145	0.00264158987104521	0.0118044108058884
GXYLT1	0.267591038310501	5.94560830936469	0.00264641101514637	0.0118213263858573
ZNF239	0.336442453950558	4.18183498348184	0.00265625991757775	0.0118606785756318
DCAF12	-0.182936541153108	5.84540495293619	0.00266476752542175	0.0118940132059595
FUK	-0.354309894281629	3.90044912117165	0.00268098766863799	0.011961732706085
SERINC3	-0.156221065113845	7.46491504127981	0.00268227060062737	0.0119627801348027
UACA	0.251118405254079	6.99057202290818	0.00268799020822086	0.0119808007773896
AHCYL1	-0.198538685180593	6.30485824040622	0.00268841065371899	0.0119808007773896
STRAP	-0.0937336793667495	8.34447984724592	0.0027029583711042	0.0120409304798643
SLC25A11	-0.203320647528234	5.38325739210037	0.00270632249045549	0.0120512128691255
SCCPDH	-0.199887380527905	5.95110116705317	0.00271358575144733	0.0120786022700154
RC3H2	0.290402394088265	5.14798565538909	0.00271458992575041	0.0120786022700154
TANK	0.263481131266464	5.55371082219529	0.00272080337297842	0.0121015311363222
TMEM183A	-0.150374206169234	6.63064246093807	0.00272787478911911	0.0121282567075249
PIGO	-0.184243450984047	5.90081831830023	0.00273848046927967	0.0121706688457511
VPS16	-0.198246349774434	5.31156581820914	0.00274622646679696	0.0122003435833218
TRUB2	-0.239557411667745	4.91275258898999	0.0027485941627675	0.0122061109648504
ABCB8	-0.279618350267613	4.55516416778235	0.00275957972258284	0.0122501296669926
EPS8	0.181953138089034	7.18269998454684	0.00276758892479898	0.0122809068424303
KMT5A	0.195672971711954	5.78745601371518	0.00278026154478292	0.0123323455151992
APAF1	-0.313059179068424	4.28266987753279	0.00278520327879363	0.0123494658200745
USP28	-0.185759429835113	5.15505071398996	0.00279519477780356	0.0123885122732685
ZNF165	0.388567267001035	3.44482468620839	0.00279724607971323	0.0123885122732685
ANXA11	-0.139844821082394	8.44528206011647	0.00279726593605651	0.0123885122732685
RPS3A	-0.125250257436493	9.23406220339422	0.00281969823566374	0.0124830162775913
TGM2	0.480090512689061	7.821367615504	0.00282108802222084	0.012484326327106
ANKRD52	-0.200895424355361	6.84488628928641	0.0028364799370196	0.0125475757834127
IGF2R	-0.179751020358632	8.11254585980741	0.00284124413193818	0.0125637812002365
FAH	-0.259194932967494	4.05804091658339	0.00284663198252382	0.0125827307577631
CCDC120	0.29616000737895	4.55986167219161	0.00284910052138531	0.0125887666475302
HSD17B1	-0.437222047955913	3.69530339580106	0.00285549405972629	0.0126121337862446
PJA2	-0.214811881768614	6.89938034528021	0.00285762293257784	0.0126166539765999
COX7A2	-0.23752279490488	6.62254078272641	0.00285991178013904	0.0126218767002037
SH3BGRL	-0.271643812602252	5.80387514083012	0.00287042355470777	0.0126633722573946
STIM1	-0.229229765829274	5.93663879718227	0.002878403219801	0.0126936692224068
UBE2K	-0.114352022870048	7.95347687632384	0.00288123066917864	0.0127012304470204
CUEDC2	-0.302431059034021	4.64825738296772	0.00288290839952538	0.0127037195226962
RPP38	0.283759285129301	4.46870338994325	0.0028849742729235	0.0127079163940085
SLC51B	-0.431694277614885	2.86419507483733	0.00288903134906407	0.0127208776183905
NOSTRIN	0.509697794875624	3.91221051528523	0.0028907766564073	0.0127236536751163
CCDC137	0.18497095805793	6.15908678813985	0.00289243830146195	0.0127260594967561
SZRD1	-0.138726268776103	6.97472325511821	0.00291260097269235	0.0128098323319221
GPATCH11	0.320514461181808	3.85257528817139	0.00292360086695352	0.0128532575864948
APMAP	-0.163456099339836	6.40999518712359	0.00293875349990204	0.0129148993817412
TNRC18	-0.152737976429735	7.74725881265096	0.0029417618382726	0.0129231439030813
NRBP1	-0.174284177342062	6.67246152093836	0.00295490043362603	0.0129755212826097
CCHCR1	-0.246109490453241	5.36871499441285	0.00295595858536627	0.0129755212826097
ALG1L	-0.627924126810069	1.81745194750519	0.00296364768986172	0.0130042718509773
TECPR2	-0.358390754271796	4.79175193296491	0.00301402108452013	0.01322022391915
PLCB3	-0.243827841452958	5.83826275563404	0.00303155722494453	0.0132920332724902
CALCOCO1	0.489443986354765	3.42375833181164	0.00304856721824676	0.0133588437542699
POF1B	-0.339300979312608	5.39010675685065	0.00304913589589706	0.0133588437542699
STXBP2	-0.16616533628536	6.17200363568479	0.00305042979082921	0.013359384191379
DDOST	-0.126601486490459	7.65570180076652	0.00305239881513053	0.0133628798147621
AQP11	-0.455497932140603	2.29453913468823	0.00305634314253375	0.0133750169807276
YWHAB	-0.125816817144828	9.56109575771028	0.00305805001109926	0.0133773571393928
RIN1	0.335171167577604	5.03247665789003	0.00306386536422275	0.013397661073515
HBEGF	0.552167936112055	3.22148279818811	0.00307297317478659	0.013432341188755
ZNF263	0.231827921572974	5.37710322084895	0.00307772666784128	0.0134479687825699
HMGB2	-0.151575423514015	7.06483177728896	0.00308130276069632	0.0134559522721885
LOC102724593	-1.59310887211897	0.382570117593902	0.00308222064952306	0.0134559522721885
TTC7A	-0.178946587165184	6.04942978410787	0.00308309079048215	0.0134559522721885
DDX24	0.132592403192382	7.57105688942728	0.0031153907135107	0.013591725616704
ANTXR2	0.603439995714324	4.65473626738889	0.0031175397741749	0.0135959042577983
SCAND1	-0.268789489610697	5.845248362987	0.00311920179248086	0.0135979564773048
CDK17	0.40467337309956	4.82920480069125	0.00312338367655372	0.0136109881254325
SYNJ2BP	-0.189693628046478	5.81279562654077	0.0031259826760446	0.0136171146113347
MARCKS	-0.146220303064431	7.74844770610114	0.00314215899497283	0.0136823581112648
ANKS4B	-0.458596248516055	3.16398997531787	0.0031478392477413	0.0137018647347336
LOC100129034	-0.193501009470693	6.50676887521066	0.0031518029728272	0.0137138876587407
CHD3	-0.246853387347384	6.50160948462689	0.00317918048087852	0.0138277388827235
PEF1	-0.206381932568633	5.70317652161462	0.00318259928943721	0.0138373355010845
IFI30	-0.278277972830061	4.80185672995196	0.00319107288104034	0.0138688936752907
GPR108	-0.312062592145942	5.05384934996737	0.00319881147173401	0.0138972346124478
ANAPC7	-0.17668785272251	6.3653642514667	0.00321759375198553	0.0139721214114421
COX5B	-0.155537348762378	6.76382008034981	0.0032184970814581	0.0139721214114421
FOXJ1	0.37179588996073	3.2734145411515	0.00322825770309449	0.0140091654621359
RNF25	0.2662174879385	4.96510310565462	0.00324147750455706	0.0140611869097339
KLC2	0.176392434524793	6.09229176954931	0.00324346174098439	0.0140644486511607
MMP24	0.128034122184324	6.14754333131135	0.00324596530496839	0.014069958991874
TCEAL4	-0.269221272244582	5.82687250611796	0.00325430751702843	0.0141007637402602
FAF2	0.162442843518179	7.26713642198373	0.00325628582336779	0.0141039810634143
